filepaths,labels,data set
train/GOLDEN CHEEKED WARBLER/097.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/098.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/099.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/100.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/101.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/102.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/103.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/104.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/105.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/106.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/107.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/108.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/109.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/110.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/111.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/112.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/113.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/114.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/115.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/116.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/117.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/118.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/119.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/120.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/121.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/122.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/123.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/124.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/125.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/126.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/127.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/128.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/129.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/130.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/131.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/132.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/133.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/134.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/135.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/136.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/137.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/138.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/139.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/140.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/141.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/142.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/143.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/144.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/145.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/146.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/147.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/148.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/149.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/150.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/151.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/152.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/153.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/154.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/155.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/156.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/157.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/158.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/159.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/160.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/161.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/162.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/163.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/164.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/165.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/166.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/167.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/168.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/169.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/170.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/171.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/172.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/173.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/174.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/175.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHEEKED WARBLER/176.jpg,GOLDEN CHEEKED WARBLER,train
train/GOLDEN CHLOROPHONIA/001.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/002.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/003.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/004.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/005.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/006.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/007.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/008.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/009.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/010.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/011.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/012.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/013.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/014.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/015.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/016.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/017.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/018.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/019.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/020.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/021.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/022.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/023.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/024.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/025.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/026.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/027.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/028.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/029.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/030.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/031.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/032.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/033.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/034.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/035.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/036.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/037.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/038.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/039.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/040.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/041.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/042.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/043.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/044.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/045.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/046.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/047.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/048.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/049.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/050.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/051.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/052.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/053.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/054.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/055.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/056.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/057.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/058.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/059.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/060.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/061.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/062.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/063.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/064.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/065.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/066.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/067.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/068.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/069.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/070.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/071.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/072.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/073.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/074.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/075.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/076.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/077.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/078.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/079.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/080.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/081.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/082.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/083.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/084.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/085.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/086.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/087.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/088.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/089.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/090.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/091.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/092.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/093.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/094.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/095.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/096.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/097.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/098.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/099.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/100.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/101.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/102.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/103.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/104.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/105.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/106.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/107.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/108.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/109.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/110.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/111.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/112.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/113.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/114.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/115.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/116.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/117.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/118.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/119.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/120.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/121.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/122.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/123.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/124.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/125.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/126.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/127.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/128.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/129.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/130.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/131.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/132.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/133.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/134.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN CHLOROPHONIA/135.jpg,GOLDEN CHLOROPHONIA,train
train/GOLDEN EAGLE/001.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/002.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/003.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/004.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/005.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/006.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/007.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/008.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/009.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/010.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/011.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/012.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/013.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/014.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/015.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/016.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/017.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/018.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/019.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/020.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/021.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/022.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/023.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/024.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/025.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/026.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/027.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/028.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/029.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/030.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/031.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/032.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/033.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/034.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/035.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/036.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/037.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/038.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/039.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/040.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/041.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/042.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/043.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/044.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/045.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/046.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/047.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/048.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/049.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/050.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/051.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/052.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/053.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/054.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/055.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/056.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/057.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/058.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/059.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/060.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/061.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/062.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/063.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/064.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/065.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/066.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/067.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/068.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/069.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/070.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/071.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/072.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/073.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/074.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/075.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/076.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/077.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/078.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/079.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/080.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/081.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/082.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/083.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/084.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/085.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/086.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/087.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/088.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/089.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/090.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/091.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/092.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/093.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/094.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/095.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/096.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/097.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/098.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/099.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/100.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/101.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/102.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/103.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/104.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/105.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/106.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/107.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/108.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/109.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/110.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/111.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/112.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/113.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/114.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/115.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/116.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/117.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/118.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/119.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/120.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/121.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/122.jpg,GOLDEN EAGLE,train
train/GOLDEN EAGLE/123.jpg,GOLDEN EAGLE,train
train/GOLDEN PHEASANT/001.jpg,GOLDEN PHEASANT,train
train/GOLDEN PHEASANT/002.jpg,GOLDEN PHEASANT,train
train/GOLDEN PHEASANT/003.jpg,GOLDEN PHEASANT,train
train/GOLDEN PHEASANT/004.jpg,GOLDEN PHEASANT,train
train/GOLDEN PHEASANT/005.jpg,GOLDEN PHEASANT,train
